track,cond,model,si_sdr_base,si_sdr_enh,pesq_base,pesq_enh,dur_s
track_1,reverb,gtcrn,-11.078987,-11.068269,1.30914306640625,1.4186195135116577,6.448
track_1,reverb,gtcrn,-9.512833,-9.272412,1.2369256019592285,1.2888116836547852,4.224
track_1,reverb,gtcrn,-5.8003464,-5.622854,1.3589717149734497,1.5057830810546875,5.424
track_1,reverb,gtcrn,-8.984128,-8.700469,1.2523250579833984,1.2844284772872925,9.04
track_1,reverb,gtcrn,-5.9409714,-5.812404,1.381948709487915,1.4029405117034912,4.096
track_1,reverb,gtcrn,-11.946028,-11.665155,1.2080200910568237,1.2650973796844482,4.768
track_1,reverb,gtcrn,-7.971218,-7.632508,1.2701079845428467,1.3808246850967407,7.68
track_1,reverb,gtcrn,-7.4105034,-7.235507,1.344310998916626,1.4346774816513062,5.856
track_1,reverb,gtcrn,-6.1192746,-5.782661,1.333507776260376,1.4319634437561035,4.416
track_1,reverb,gtcrn,-7.6651616,-7.4520106,1.337235450744629,1.4331529140472412,7.776
track_1,reverb,gtcrn,-7.9575586,-7.902684,1.3102680444717407,1.3489816188812256,3.456
track_1,reverb,gtcrn,-10.285935,-10.087661,1.2309099435806274,1.3349353075027466,9.76
track_1,reverb,gtcrn,-11.236179,-11.045747,1.194710612297058,1.242828369140625,4.432
track_1,reverb,gtcrn,-11.47414,-11.389383,1.2234045267105103,1.3093644380569458,6.176
track_1,reverb,gtcrn,-12.274362,-11.99094,1.3604645729064941,1.4505693912506104,3.536
track_1,reverb,gtcrn,-9.141072,-8.95145,1.2573519945144653,1.4044852256774902,3.808
track_1,reverb,gtcrn,-8.954062,-8.747076,1.3116401433944702,1.413873553276062,3.408
track_1,reverb,gtcrn,-10.407856,-10.281389,1.2232354879379272,1.2368711233139038,3.536
track_1,reverb,gtcrn,-11.666552,-11.565716,1.339443325996399,1.3006947040557861,3.2
track_1,reverb,gtcrn,-12.137564,-12.022425,1.3728258609771729,1.4185519218444824,3.344
track_1,reverb,gtcrn,-11.513852,-11.366576,1.3026880025863647,1.307877779006958,3.104
track_1,reverb,gtcrn,-8.496878,-8.257419,1.4035215377807617,1.4496842622756958,3.344
track_1,reverb,gtcrn,-7.066136,-6.787541,1.3253285884857178,1.3661282062530518,3.792
track_1,reverb,gtcrn,-9.968744,-9.949258,1.2772367000579834,1.313047170639038,8.608
track_1,reverb,gtcrn,-9.439386,-9.233211,1.2978954315185547,1.3084752559661865,3.12
track_1,reverb,gtcrn,-7.602566,-7.2715616,1.2740581035614014,1.3048186302185059,3.872
track_1,reverb,gtcrn,-7.971837,-7.798253,1.2179611921310425,1.257206916809082,3.456
track_1,reverb,gtcrn,-7.157194,-7.057127,1.3200737237930298,1.3428728580474854,3.28
track_1,reverb,gtcrn,-8.404781,-8.2370205,1.2824498414993286,1.3545429706573486,3.824
track_1,reverb,gtcrn,-8.075657,-7.9867935,1.1657352447509766,1.1919053792953491,4.048
track_1,reverb,gtcrn,-8.06642,-7.9259214,1.465497374534607,1.5794461965560913,3.856
track_1,reverb,gtcrn,-7.4144564,-7.330819,1.3345630168914795,1.3612502813339233,6.08
track_1,reverb,gtcrn,-7.606945,-7.3221927,1.380110263824463,1.488707423210144,4.224
track_1,reverb,gtcrn,-8.334073,-8.039715,1.292616605758667,1.2415602207183838,3.552
track_1,reverb,gtcrn,-5.6566358,-5.3794217,1.3462506532669067,1.4518725872039795,4.416
track_1,reverb,gtcrn,-6.649365,-6.464548,1.3961349725723267,1.4321377277374268,3.152
track_1,reverb,gtcrn,-8.034164,-7.802305,1.3005716800689697,1.4221184253692627,3.216
track_1,reverb,gtcrn,-7.9084706,-7.5666237,1.3227653503417969,1.4419174194335938,3.488
track_1,reverb,gtcrn,-7.3340282,-7.082573,1.2135450839996338,1.3755511045455933,3.712
track_1,reverb,gtcrn,-7.1329026,-7.010418,1.197088360786438,1.250994086265564,5.104
track_1,reverb,gtcrn,-5.821766,-5.619306,1.245700716972351,1.3055851459503174,4.128
track_1,reverb,ulunas,-10.904684,-10.711003,1.254724383354187,1.413326382637024,6.24
track_1,reverb,ulunas,-8.156122,-8.008168,1.2433751821517944,1.3352819681167603,10.0
track_1,reverb,ulunas,-6.0589385,-5.9899616,1.2259100675582886,1.2505388259887695,4.96
track_1,reverb,ulunas,-8.222659,-8.057419,1.3491251468658447,1.3638168573379517,3.6
track_1,reverb,ulunas,-9.293762,-9.023209,1.1429325342178345,1.2026538848876953,5.6960625
track_1,reverb,ulunas,-10.555433,-10.447474,1.1387845277786255,1.1813448667526245,8.192
track_1,reverb,ulunas,-11.192208,-10.72381,1.2785582542419434,1.30352783203125,6.544
track_1,reverb,ulunas,-6.3949194,-6.3339944,1.1517107486724854,1.1807811260223389,4.336
track_1,reverb,ulunas,-11.81705,-11.633035,1.4798702001571655,1.7244056463241577,3.072
track_1,reverb,ulunas,-10.032196,-9.630984,1.2833733558654785,1.345585584640503,5.072
track_1,reverb,ulunas,-9.249703,-8.882708,1.2537516355514526,1.2826277017593384,3.984
track_1,reverb,ulunas,-11.861073,-11.720459,1.4335719347000122,1.4766414165496826,4.832
track_1,reverb,ulunas,-9.060479,-8.948358,1.1671252250671387,1.2836487293243408,3.392
track_1,reverb,ulunas,-7.6366835,-7.354582,1.1174801588058472,1.203413963317871,4.96
track_1,reverb,ulunas,-11.329198,-11.117674,1.1682963371276855,1.334256887435913,4.72
track_1,reverb,ulunas,-6.4849377,-6.2492604,1.3340952396392822,1.4394805431365967,3.888
track_1,reverb,ulunas,-3.9700527,-3.453319,1.2869123220443726,1.3671919107437134,3.616
track_1,reverb,ulunas,-5.936177,-5.6848865,1.20883309841156,1.3153541088104248,3.6
track_1,reverb,ulunas,-10.25119,-10.022419,1.1388345956802368,1.207775592803955,8.8640625
track_1,reverb,ulunas,-11.840476,-11.717366,1.1739450693130493,1.2332708835601807,4.112
track_1,reverb,ulunas,-6.6510673,-6.448836,1.1610883474349976,1.2540123462677002,8.656
track_1,reverb,ulunas,-7.1669216,-6.9055276,1.2025256156921387,1.2775359153747559,8.656
track_1,reverb,ulunas,-5.8629284,-5.7957115,1.4283161163330078,1.5297869443893433,3.344
track_1,reverb,ulunas,-7.1034913,-6.7896323,1.2853699922561646,1.3926838636398315,6.461375
track_1,reverb,ulunas,-7.2406855,-6.8631897,1.389113426208496,1.3853564262390137,3.6
track_1,reverb,ulunas,-7.110854,-6.804939,1.377174735069275,1.3299802541732788,3.296
track_1,reverb,ulunas,-9.561144,-9.01368,1.1104904413223267,1.1580146551132202,9.008
track_1,reverb,ulunas,-10.020213,-10.054821,1.110886573791504,1.227815866470337,5.168
track_1,reverb,ulunas,-8.171882,-7.6388593,1.2068222761154175,1.3850233554840088,4.608
track_1,reverb,ulunas,-9.334244,-9.158699,1.4680894613265991,1.546778678894043,6.333375
track_1,reverb,ulunas,-10.192295,-10.006521,1.2515157461166382,1.3634859323501587,9.389375
track_1,reverb,ulunas,-8.473085,-8.122343,1.1803858280181885,1.2447400093078613,4.845375
track_1,reverb,ulunas,-9.821758,-9.313416,1.2125219106674194,1.2551497220993042,3.952
track_1,reverb,ulunas,-9.537666,-9.334541,1.222463607788086,1.3350868225097656,5.104
track_1,reverb,ulunas,-11.582108,-11.226852,1.1623245477676392,1.241256833076477,8.2560625
track_1,reverb,ulunas,-11.516661,-11.496292,1.170182704925537,1.352091670036316,3.376
track_1,reverb,ulunas,-5.761161,-5.3580685,1.139154314994812,1.23776376247406,3.504
track_1,reverb,ulunas,-5.237113,-5.0287085,1.313280701637268,1.345317006111145,6.096
track_1,reverb,ulunas,-14.3808155,-14.039016,1.1983758211135864,1.3080203533172607,4.784
track_1,reverb,ulunas,-13.898729,-13.5942955,1.0997949838638306,1.1502246856689453,8.384
track_1,reverb,ulunas,-7.1403127,-7.081303,1.2144064903259277,1.3158409595489502,3.504
track_1,reverb,ulunas,-6.8700533,-6.726487,1.2688544988632202,1.4536994695663452,8.064
track_1,reverb,ulunas,-13.641883,-13.407881,1.1080198287963867,1.197890281677246,5.133375
track_1,reverb,ulunas,-7.0068817,-6.799412,1.2653942108154297,1.381561517715454,5.597375
track_1,reverb,ulunas,-12.795637,-12.511589,1.2390682697296143,1.3612165451049805,9.6480625
track_1,reverb,ulunas,-8.86567,-8.681811,1.424383521080017,1.5360782146453857,4.56
track_1,reverb,ulunas,-9.874464,-9.593219,1.184834361076355,1.310232162475586,8.461375
track_1,reverb,ulunas,-10.704182,-10.800884,1.2253984212875366,1.3063194751739502,8.192
track_1,reverb,ulunas,-13.346262,-13.069657,1.1562548875808716,1.209323525428772,9.97025
track_1,reverb,ulunas,-11.085255,-10.884008,1.1537020206451416,1.1908369064331055,9.9745
track_1,reverb,ulunas,-13.525071,-13.286598,1.1607069969177246,1.2366979122161865,9.9715
track_1,reverb,ulunas,-12.318272,-12.04937,1.2491672039031982,1.3728523254394531,9.999
track_1,reverb,ulunas,-7.8388,-7.464604,1.1940480470657349,1.2431440353393555,8.4105
track_1,reverb,ulunas,-9.284122,-8.859515,1.2251206636428833,1.3094123601913452,4.806625
track_1,reverb,ulunas,-9.77337,-9.500409,1.3538017272949219,1.604750156402588,9.957
track_1,reverb,ulunas,-8.741027,-8.473117,1.4271767139434814,1.606271505355835,9.9885
track_1,reverb,ulunas,-15.684533,-15.656337,1.2774043083190918,1.4288235902786255,7.53525
track_1,reverb,ulunas,-9.391569,-9.196621,1.3754984140396118,1.551735758781433,9.9995
track_1,reverb,ulunas,-10.47963,-10.307838,1.251668095588684,1.3862714767456055,9.9945
track_1,reverb,ulunas,-8.904348,-8.60353,1.331580638885498,1.6609057188034058,9.916
track_1,reverb,ulunas,-10.343168,-10.255558,1.2481598854064941,1.402555227279663,9.968
track_1,reverb,ulunas,-18.542196,-15.345769,1.3034435510635376,1.212262511253357,9.972
track_1,reverb,ulunas,-6.912908,-6.6419687,1.2493131160736084,1.3496677875518799,9.039125
track_1,reverb,ulunas,-14.934753,-14.531213,1.3808215856552124,1.3446834087371826,9.988
track_1,reverb,ulunas,-12.800155,-12.360781,1.4959481954574585,1.6346368789672852,7.55125
track_1,reverb,ulunas,-11.098324,-10.756334,1.1251834630966187,1.2366992235183716,6.391875
track_1,reverb,ulunas,-10.884663,-10.53059,1.0879148244857788,1.1764671802520752,9.971
track_1,reverb,ulunas,-11.306425,-11.025215,1.1569575071334839,1.2535679340362549,9.8535
track_1,reverb,ulunas,-7.312438,-7.121999,1.1275042295455933,1.1847740411758423,9.98
track_1,reverb,ulunas,-6.559823,-6.1421366,1.1200172901153564,1.1650506258010864,5.089875
track_1,reverb,ulunas,-10.781132,-10.351908,1.1075925827026367,1.2218706607818604,9.986
track_1,reverb,ulunas,-9.536633,-9.180668,1.1651043891906738,1.2222371101379395,9.99675
track_1,reverb,ulunas,-10.900709,-10.736858,1.1421548128128052,1.2463934421539307,9.92575
track_1,reverb,ulunas,-12.12268,-11.754121,1.1782418489456177,1.1802613735198975,9.90025
track_1,reverb,ulunas,-9.308625,-8.874599,1.3229960203170776,1.509251356124878,9.982
track_1,reverb,ulunas,-10.550824,-10.070586,1.2194020748138428,1.2503008842468262,4.132625
track_1,reverb,ulunas,-11.683153,-11.340972,1.3466541767120361,1.4721465110778809,9.7195
track_1,reverb,ulunas,-8.368687,-8.165465,1.3544704914093018,1.4851454496383667,9.9905
track_1,reverb,ulunas,-6.3429813,-6.2297144,1.2423465251922607,1.3010025024414062,7.362875
track_1,reverb,ulunas,-9.291709,-9.134612,1.1177005767822266,1.2316607236862183,9.9855
track_1,reverb,ulunas,-25.718521,-105.875656,1.2705271244049072,1.1991709470748901,9.852
track_1,reverb,ulunas,-3.1958768,-5.088449,1.2905855178833008,1.2987442016601562,9.6675
track_1,reverb,ulunas,-11.520672,-11.114592,1.1809914112091064,1.2233318090438843,5.4495
track_1,reverb,ulunas,-12.275325,-12.037323,1.1529130935668945,1.222220540046692,9.973
track_1,reverb,ulunas,-6.5234466,-6.182628,1.2464178800582886,1.3543164730072021,7.5575
track_1,reverb,ulunas,-10.881959,-10.801854,1.1753052473068237,1.2459275722503662,7.682125
track_1,reverb,ulunas,-8.412197,-8.04545,1.133915662765503,1.2487106323242188,9.9385
track_1,reverb,ulunas,-6.646863,-6.290742,1.2055120468139648,1.2722645998001099,9.945
track_1,reverb,ulunas,-10.322807,-9.867119,1.2171640396118164,1.3098891973495483,9.9885
track_1,reverb,ulunas,-2.7198954,-3.1474767,1.3145184516906738,1.3556675910949707,6.367875
track_1,reverb,ulunas,-3.8943636,-3.5959208,1.305314540863037,1.460443139076233,7.9765
track_1,reverb,ulunas,-14.249695,-13.933101,1.1976795196533203,1.2834465503692627,5.5354375
track_1,reverb,ulunas,-11.190199,-10.95717,1.3674002885818481,1.411179542541504,9.9895
track_1,reverb,ulunas,-12.323966,-11.9262495,1.1810073852539062,1.2290418148040771,9.925
track_1,reverb,ulunas,-9.456188,-9.096383,1.2534089088439941,1.3051167726516724,9.782
track_1,reverb,ulunas,-10.167808,-9.849272,1.1839293241500854,1.2567471265792847,9.964
track_1,reverb,ulunas,-10.120797,-9.671673,1.2096431255340576,1.3151861429214478,4.1291875
track_1,reverb,ulunas,-7.285275,-7.046297,1.2206501960754395,1.297063946723938,9.8895
track_1,reverb,ulunas,-12.346635,-13.210749,1.1273210048675537,1.2019164562225342,3.7
track_1,reverb,ulunas,-11.888536,-11.642518,1.1483739614486694,1.2178747653961182,6.5
track_1,reverb,ulunas,-12.969883,-12.229234,1.1816374063491821,1.2345958948135376,4.4000625
track_1,reverb,ulunas,-6.759345,-6.565194,1.1049727201461792,1.145901083946228,5.0000625
track_1,reverb,ulunas,-8.819673,-8.605201,1.1440634727478027,1.1964442729949951,7.2
track_1,reverb,ulunas,-10.268693,-10.119037,1.1101412773132324,1.1861600875854492,3.9
track_1,reverb,ulunas,-7.7584534,-7.759387,1.1053080558776855,1.1759860515594482,4.5
track_1,reverb,ulunas,-7.4009876,-7.355656,1.0716180801391602,1.0895768404006958,5.6
track_1,reverb,ulunas,-5.1698966,-5.0590963,1.169827938079834,1.2324377298355103,4.3
track_1,reverb,ulunas,-9.798154,-9.766243,1.1243574619293213,1.1757252216339111,4.8
track_1,reverb,ulunas,-10.787997,-10.40635,1.1136438846588135,1.216853141784668,3.5
track_1,reverb,ulunas,-10.063142,-9.907794,1.180862545967102,1.2765560150146484,3.4
track_1,reverb,ulunas,-8.817084,-8.603294,1.0893371105194092,1.1458566188812256,3.2
track_1,reverb,ulunas,-7.93935,-7.7340107,1.0464216470718384,1.1524361371994019,3.1
track_1,reverb,ulunas,-9.758311,-9.349936,1.0978832244873047,1.1338611841201782,3.0
track_1,reverb,ulunas,-9.813896,-9.833095,1.1390923261642456,1.1299264430999756,3.5
track_1,reverb,ulunas,-10.575303,-10.458843,1.2017349004745483,1.2901933193206787,3.4
track_1,reverb,ulunas,-9.039206,-8.875305,1.1558277606964111,1.22355055809021,3.5
track_1,reverb,ulunas,-6.040168,-5.8624434,1.153019666671753,1.22031569480896,3.3
track_1,reverb,ulunas,-8.300206,-8.219642,1.1583540439605713,1.3117525577545166,4.1
track_1,reverb,ulunas,-9.14017,-8.627692,1.2163994312286377,1.2881755828857422,3.4
track_1,reverb,ulunas,-11.438956,-11.318508,1.1785714626312256,1.2366803884506226,3.0
track_1,reverb,ulunas,-9.248278,-9.157904,1.187720775604248,1.2298613786697388,3.8
track_1,reverb,ulunas,-10.173292,-9.923996,1.1678352355957031,1.2076232433319092,3.5
track_1,reverb,ulunas,-8.217022,-8.115171,1.3517794609069824,1.5203872919082642,5.2000625
track_1,reverb,ulunas,-10.335281,-10.2587595,1.3252874612808228,1.3864636421203613,3.3
track_1,reverb,ulunas,-6.3227105,-6.1492133,1.2268519401550293,1.3130488395690918,6.4
track_1,reverb,ulunas,-10.867473,-10.67672,1.1911109685897827,1.2833194732666016,5.4
track_1,reverb,ulunas,-9.076911,-8.97323,1.2551740407943726,1.3317642211914062,4.3
track_1,reverb,ulunas,-6.251964,-6.1296554,1.152172327041626,1.229258418083191,3.5
track_1,reverb,ulunas,-8.994101,-8.74663,1.2236577272415161,1.3972529172897339,7.3
track_1,reverb,ulunas,-6.126505,-5.8936605,1.2374076843261719,1.3547236919403076,4.4000625
track_1,reverb,ulunas,-10.171699,-10.054955,1.2012858390808105,1.2044110298156738,3.7
track_1,reverb,ulunas,-6.813983,-6.7923126,1.4631056785583496,1.5519890785217285,4.8
track_1,reverb,ulunas,-9.754675,-9.588354,1.215716004371643,1.2863258123397827,3.9
track_1,reverb,ulunas,-10.271501,-10.090975,1.2824991941452026,1.3735452890396118,3.5
track_1,reverb,ulunas,-3.7879214,-3.7099352,1.2789636850357056,1.3276721239089966,4.0
track_1,reverb,ulunas,-2.0662184,-1.9941223,1.1878560781478882,1.2775802612304688,4.8
track_1,reverb,ulunas,-9.614503,-9.466992,1.1767873764038086,1.2528234720230103,4.1
track_1,reverb,ulunas,-10.605185,-10.352289,1.2017858028411865,1.255448579788208,6.4000625
track_1,reverb,ulunas,-8.524664,-8.369027,1.213651180267334,1.2725552320480347,4.8
track_1,reverb,ulunas,-8.861057,-8.735188,1.1742650270462036,1.329569697380066,4.2
track_1,reverb,ulunas,-5.7230053,-5.689336,1.2215690612792969,1.2375731468200684,3.9
track_1,reverb,ulunas,-10.989521,-10.542147,1.1998920440673828,1.3495553731918335,3.4
track_1,reverb,ulunas,-6.786026,-6.6848297,1.3325071334838867,1.4245771169662476,3.3
track_1,reverb,ulunas,-7.316866,-6.9955425,1.234580397605896,1.3789751529693604,3.0
track_1,reverb,ulunas,-9.903694,-9.793548,1.2525458335876465,1.2966551780700684,3.5
track_1,reverb,ulunas,-8.1224785,-7.821073,1.1475715637207031,1.2102141380310059,4.3
track_1,reverb,ulunas,-9.451632,-9.387753,1.2119781970977783,1.2604783773422241,4.0
track_1,reverb,ulunas,-8.140598,-7.969298,1.2352807521820068,1.3125298023223877,4.3
track_1,reverb,ulunas,-10.322769,-10.132875,1.2766647338867188,1.3111823797225952,3.5
track_1,reverb,ulunas,-10.545179,-10.340699,1.2008863687515259,1.2685385942459106,4.8
track_1,reverb,ulunas,-8.594102,-8.555967,1.10448157787323,1.1618090867996216,3.2
track_1,reverb,ulunas,-12.3731785,-12.166824,1.2324949502944946,1.306058645248413,7.84
track_1,reverb,ulunas,-9.920195,-9.692068,1.299459457397461,1.4849567413330078,3.24
track_1,reverb,ulunas,-11.650681,-11.338595,1.3592380285263062,1.482056736946106,6.67
track_1,reverb,ulunas,-10.970768,-10.7972145,1.4886943101882935,1.6288504600524902,4.72
track_1,reverb,ulunas,-8.214641,-8.075394,1.3015563488006592,1.4475752115249634,5.16
track_1,reverb,ulunas,-5.9806943,-5.9101624,1.1828407049179077,1.4930925369262695,4.9
track_1,reverb,ulunas,-6.109488,-5.7689314,1.3560717105865479,1.5653008222579956,6.99
track_1,reverb,ulunas,-9.079782,-8.763445,1.2531776428222656,1.4564512968063354,8.57
track_1,reverb,ulunas,-11.078987,-10.834555,1.30914306640625,1.445542573928833,6.45
track_1,reverb,ulunas,-9.512833,-9.244091,1.2369256019592285,1.2733923196792603,4.23
track_1,reverb,ulunas,-5.8003464,-5.425308,1.3589717149734497,1.5021659135818481,5.430125
track_1,reverb,ulunas,-8.984128,-8.700541,1.2523250579833984,1.3169760704040527,9.05
track_1,reverb,ulunas,-5.9409714,-5.8156834,1.381948709487915,1.3854979276657104,4.11
track_1,reverb,ulunas,-11.946028,-11.627006,1.2080200910568237,1.2925236225128174,4.78
track_1,reverb,ulunas,-7.971218,-7.6028013,1.2701079845428467,1.4224812984466553,7.69
track_1,reverb,ulunas,-7.4105034,-7.22143,1.344310998916626,1.4847822189331055,5.86
track_1,reverb,ulunas,-6.1192746,-5.755196,1.333507776260376,1.4527506828308105,4.43
track_1,reverb,ulunas,-7.6651616,-7.3683968,1.337235450744629,1.4367588758468628,7.78
track_1,reverb,ulunas,-7.9575586,-7.743507,1.3102680444717407,1.4113191366195679,3.4700625
track_1,reverb,ulunas,-10.285935,-10.071873,1.2309099435806274,1.3692535161972046,9.76
track_1,reverb,ulunas,-11.236179,-10.989079,1.194710612297058,1.1954565048217773,4.44025
track_1,reverb,ulunas,-11.47414,-11.37627,1.2234045267105103,1.2995810508728027,6.1853125
track_1,reverb,ulunas,-12.274362,-11.970369,1.3604645729064941,1.3937644958496094,3.5500625
track_1,reverb,ulunas,-9.141072,-8.974949,1.2573519945144653,1.410335659980774,3.8156875
track_1,reverb,ulunas,-8.954062,-8.774461,1.3116401433944702,1.4363675117492676,3.4125
track_1,reverb,ulunas,-10.407856,-10.248385,1.2232354879379272,1.264054536819458,3.546125
track_1,reverb,ulunas,-11.666552,-11.604378,1.339443325996399,1.3216493129730225,3.205875
track_1,reverb,ulunas,-12.137564,-12.011679,1.3728258609771729,1.443074107170105,3.3446875
track_1,reverb,ulunas,-11.513852,-11.3050785,1.3026880025863647,1.2843759059906006,3.113875
track_1,reverb,ulunas,-8.496878,-8.309681,1.4035215377807617,1.4772658348083496,3.356625
track_1,reverb,ulunas,-7.066136,-6.851157,1.3253285884857178,1.45255446434021,3.797625
track_1,reverb,ulunas,-9.968744,-9.982085,1.2772367000579834,1.3434619903564453,8.61375
track_1,reverb,ulunas,-9.439386,-9.294678,1.2978954315185547,1.3424561023712158,3.12975
track_1,reverb,ulunas,-7.602566,-7.3174906,1.2740581035614014,1.2383509874343872,3.886125
track_1,reverb,ulunas,-7.971837,-7.721369,1.2179611921310425,1.2474383115768433,3.461
track_1,reverb,ulunas,-7.157194,-7.0586805,1.3200737237930298,1.3115824460983276,3.289125
track_1,reverb,ulunas,-8.404781,-8.265457,1.2824498414993286,1.390397548675537,3.833375
track_1,reverb,ulunas,-8.075657,-7.9996195,1.1657352447509766,1.2834365367889404,4.05775
track_1,reverb,ulunas,-8.06642,-7.949443,1.465497374534607,1.5699803829193115,3.871
track_1,reverb,ulunas,-7.4144564,-7.360833,1.3345630168914795,1.337820291519165,6.084875
track_1,reverb,ulunas,-7.606945,-7.3198357,1.380110263824463,1.5310910940170288,4.23375
track_1,reverb,ulunas,-8.334073,-8.077753,1.292616605758667,1.2445712089538574,3.56025
track_1,reverb,ulunas,-5.6566358,-5.39235,1.3462506532669067,1.4668231010437012,4.4183125
track_1,reverb,ulunas,-6.649365,-6.524511,1.3961349725723267,1.4229419231414795,3.157625
track_1,reverb,ulunas,-8.034164,-7.8421493,1.3005716800689697,1.3597209453582764,3.22
track_1,reverb,ulunas,-7.9084706,-7.7638907,1.3227653503417969,1.4558049440383911,3.49925
track_1,reverb,ulunas,-7.3340282,-7.141015,1.2135450839996338,1.4369144439697266,3.7166875
track_1,reverb,ulunas,-7.1329026,-7.0666275,1.197088360786438,1.3172792196273804,5.10625
track_1,reverb,ulunas,-5.821766,-5.5701375,1.245700716972351,1.3584058284759521,4.14025
track_2,noise,gtcrn,15.358921,21.329483,1.4782570600509644,3.3546502590179443,4.336
track_2,noise,gtcrn,13.168377,20.378136,1.5042402744293213,3.15486741065979,3.6
track_2,noise,gtcrn,16.675392,23.620369,1.9126660823822021,2.8485324382781982,5.696
track_2,noise,gtcrn,10.385766,15.528572,1.351149559020996,2.0958988666534424,8.864
track_2,noise,gtcrn,12.672249,16.397589,1.4445321559906006,2.7543373107910156,8.656
track_2,noise,gtcrn,18.369698,20.390324,2.5060524940490723,2.978818893432617,3.536
track_2,noise,gtcrn,8.483633,16.892885,1.6717907190322876,2.671949625015259,3.392
track_2,noise,gtcrn,2.6418707,14.276339,1.2194757461547852,1.7549500465393066,4.304
track_2,noise,gtcrn,8.459335,12.524616,1.1682096719741821,1.898545265197754,5.52
track_2,noise,gtcrn,5.6301413,12.744406,2.0399978160858154,3.1769444942474365,6.656
track_2,noise,gtcrn,13.803712,18.303858,1.3608629703521729,2.4059395790100098,8.064
track_2,noise,gtcrn,8.188514,8.282475,1.2203369140625,1.6161216497421265,4.592
track_2,noise,gtcrn,12.002364,15.277334,1.0829757452011108,1.5444380044937134,4.224
track_2,noise,gtcrn,10.769106,16.301897,1.5048165321350098,2.612342119216919,3.296
track_2,noise,gtcrn,17.601355,22.736633,3.0585482120513916,3.643355369567871,9.904
track_2,noise,gtcrn,10.88662,18.714605,2.0791406631469727,3.241323947906494,3.552
track_2,noise,gtcrn,4.1916494,17.944794,1.2084639072418213,2.342118263244629,3.056
track_2,noise,gtcrn,-0.0660626,14.750425,1.2966303825378418,2.764158010482788,6.544
track_2,noise,gtcrn,-1.889181,4.807074,1.3244497776031494,1.3271279335021973,3.232
track_2,noise,gtcrn,5.9878726,13.395189,1.2517982721328735,1.74810791015625,3.168
track_2,noise,gtcrn,13.300834,16.249996,1.2242460250854492,1.5980918407440186,6.4
track_2,noise,gtcrn,6.8257,14.411253,1.2376611232757568,1.566075325012207,3.808
track_2,noise,gtcrn,10.893595,15.302314,1.407256841659546,2.133155584335327,3.776
track_2,noise,gtcrn,7.0650606,15.393587,1.5761427879333496,2.649824857711792,9.008
track_2,noise,gtcrn,6.4876943,19.928719,1.3613224029541016,2.327692747116089,7.088
track_2,noise,gtcrn,17.580406,25.02797,2.2813661098480225,3.2409555912017822,3.184
track_2,noise,gtcrn,9.949896,16.036137,1.760866403579712,2.4474503993988037,4.784
track_2,noise,gtcrn,7.337842,15.168962,1.3365166187286377,2.359072685241699,3.536
track_2,noise,gtcrn,3.2401457,13.079521,1.0498920679092407,1.9319868087768555,3.568
track_2,noise,gtcrn,12.561587,17.090967,1.4899952411651611,2.3126871585845947,3.344
track_2,noise,gtcrn,10.8524475,21.749916,1.8350369930267334,2.892026424407959,4.064
track_2,noise,gtcrn,5.310247,14.184998,1.0862560272216797,1.8566540479660034,3.616
track_2,noise,gtcrn,18.1591,18.699482,1.5856660604476929,2.0752015113830566,3.072
track_2,noise,gtcrn,9.291758,16.777714,1.3441331386566162,2.2549760341644287,6.768
track_2,noise,gtcrn,7.2709465,15.230389,1.357271671295166,2.3651204109191895,9.648
track_2,noise,gtcrn,20.854523,26.31809,1.7795398235321045,2.9304723739624023,4.288
track_2,noise,gtcrn,-1.4061785,10.082977,1.1421459913253784,1.6233279705047607,3.744
track_2,noise,gtcrn,0.2047167,7.265358,1.4643148183822632,2.1646032333374023,6.24
track_2,noise,gtcrn,13.361691,18.461744,1.3754010200500488,2.5623273849487305,5.952
track_2,noise,gtcrn,1.4052455,14.290801,1.0332916975021362,1.4807335138320923,6.4
track_2,noise,gtcrn,11.802603,19.120255,1.214301347732544,2.3055434226989746,3.008
track_2,noise,gtcrn,18.97243,23.802126,1.4423493146896362,3.0244321823120117,3.376
track_2,noise,gtcrn,13.8776455,19.947691,1.5300374031066895,2.9758682250976562,7.168
track_2,noise,gtcrn,4.876354,10.310906,1.097450613975525,1.3768885135650635,3.792
track_2,noise,gtcrn,6.439409,17.868168,1.379084825515747,2.2359724044799805,3.904
track_2,noise,gtcrn,6.1787014,15.081232,1.7293983697891235,3.213541269302368,9.872
track_2,noise,gtcrn,11.625977,18.506317,1.5579893589019775,2.6326656341552734,5.632
track_2,noise,gtcrn,7.8480554,16.687439,1.4463257789611816,2.4510014057159424,8.08
track_2,noise,gtcrn,8.680234,13.274716,1.2993052005767822,2.380628824234009,6.528
track_2,noise,gtcrn,9.245285,20.002546,1.3686985969543457,2.391573905944824,3.6
track_2,noise,gtcrn,8.6296625,19.891201,2.326725721359253,3.3485090732574463,9.2
track_2,noise,gtcrn,2.7737472,12.020496,1.1102080345153809,2.1615352630615234,4.928
track_2,noise,gtcrn,7.937656,14.057133,1.8285768032073975,2.9103517532348633,8.448
track_2,noise,gtcrn,6.2314105,12.504076,1.0526502132415771,1.7731225490570068,4.96
track_2,noise,gtcrn,13.446426,24.11699,2.139141082763672,3.722458839416504,9.936
